trial,method,inlier_ratio,noise_sigma,coherent_outlier_probability,coherent_outlier_spread,unary_separation,distractor_score_bonus,rotation_error_deg,translation_error,success,runtime_seconds
3083,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,125.75177584418292,0.8932126716636618,False,0.2478357410000171
3083,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,125.75182980572644,0.8932130470804416,False,0.2772807790006482
3084,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,58.26283501396881,0.5426916682934216,False,0.2497498720003932
3084,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,58.262795309905805,0.5426918798532575,False,0.2755713500009733
3085,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,66.11233335890503,0.8003084538034544,False,0.2456791869990411
3085,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,66.1123332342135,0.8003085090303302,False,0.2742513249995681
3086,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,84.25210277310111,0.6003209666834941,False,0.2408552500000951
3086,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,84.25210179958025,0.6003208042201623,False,0.2663528880002559
3087,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,114.6395530025436,0.3115042887927001,False,0.2467615639998257
3087,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,114.63952779375636,0.3115042187755573,False,0.2737009579996083
3088,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,126.03169119917187,0.9071292510035756,False,0.2442959559994051
3088,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,126.03165847079416,0.9071292985593608,False,0.2721588820004399
3089,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,96.04813194220368,0.7326231822576416,False,0.2388404520006588
3089,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,96.04814318347933,0.7326213581600614,False,0.268821523999577
3090,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,31.57599750934012,0.3325884048057413,False,0.2425679379994108
3090,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,31.57599724524263,0.3325884537819971,False,0.271224907000942
3091,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,113.10775213980511,0.2923125004206781,False,0.2472861249989364
3091,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,113.10775363650365,0.2923124569384457,False,0.2748923309991369
3092,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,167.5261663926261,0.3062491157313793,False,0.2497881529998267
3092,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,167.52616928678958,0.3062490369013214,False,0.2767694450012641
3093,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,71.90375585076698,0.5259435667749859,False,0.2482949000004737
3093,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,71.90377104414388,0.5259434570186002,False,0.2762873840001703
3094,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,170.7916883690861,0.9494743424152856,False,0.2449531129987008
3094,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,170.79166528209524,0.9494742525480234,False,0.2719025910009804
3095,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,24.973811921878884,0.4150083859697049,False,0.2488727880008809
3095,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,24.97380461697073,0.4150084389066779,False,0.2746332339993387
3096,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,176.30861067664796,0.8216878010667189,False,0.2448213360003137
3096,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,176.3085921522683,0.8216879611756852,False,0.2721994459989219
3097,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,120.98950694563416,0.9541241474436152,False,0.2482268940002541
3097,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,120.9893454371138,0.9541255740489284,False,0.2757891380006185
3098,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,171.52636633743953,0.7660364866139322,False,0.2475562160016124
3098,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,171.52636743139868,0.7660364645054938,False,0.2726191429992468
3099,one_hop,0.1,0.01,0.5,0.2,1.0,0.0,145.26675298758084,0.650082007822327,False,0.2529136350003682
3099,sagereg,0.1,0.01,0.5,0.2,1.0,0.0,145.26679734517543,0.6500816230251449,False,0.279268674999912
3100,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,65.28107154414528,0.4635864740200826,False,0.2322640849997697
3100,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,65.28107623557239,0.4635863828323908,False,0.2563047889998415
3101,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,114.01607093310476,0.385201797191305,False,0.2333847660011088
3101,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,114.0160760015694,0.3852017731500581,False,0.2624143940010981
3102,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,73.92873229799312,0.79914575832735,False,0.2288427050007158
3102,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,73.92873262188533,0.7991457424642812,False,0.2580203680008708
3103,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,121.12419739439002,0.2296856565894036,False,0.2353250369997113
3103,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,121.12419992541793,0.2296856922216431,False,0.2611114360006468
3104,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,144.43254231123498,0.8030122364662443,False,0.2424965469999733
3104,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,144.43252637971625,0.8030116182704903,False,0.267088671998863
3105,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,81.84510927688655,1.103901590102223,False,0.2381815479984652
3105,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,81.84511067345693,1.1039016839357427,False,0.2701888110004802
3106,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,124.87781765979028,0.9047745398819516,False,0.2373740750008437
3106,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,124.877855276662,0.9047741228941788,False,0.2677586409990908
3107,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,121.33002903602616,0.7109103155742865,False,0.227964603998771
3107,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,121.330028502491,0.710910241329027,False,0.2559069819999422
3108,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,30.70530360827266,0.91902379254457,False,0.2298590250011329
3108,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,30.705305796301285,0.9190239043377748,False,0.2573557030009397
3109,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,143.49036134151288,0.6674705028820438,False,0.232432228000107
3109,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,143.49035698538393,0.6674704949640854,False,0.2631644560005952
3110,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,162.30536657534222,0.86993255403922,False,0.2338198519992147
3110,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,162.30536138817106,0.8699324874301861,False,0.261530550000316
3111,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,117.6788416937154,0.94560789352933,False,0.2331195329988986
3111,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,117.67884604550729,0.9456079248301708,False,0.2620120969986601
3112,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,131.40335911474494,0.5040369661494906,False,0.2318225420003727
3112,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,131.4033709856149,0.5040367978928593,False,0.2606241920002503
3113,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,144.84069564835875,1.0643987404898372,False,0.2342493349988217
3113,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,144.8406661659013,1.06439880258898,False,0.2629197200003546
3114,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,166.55896024123726,0.4223319626167506,False,0.2316476709984272
3114,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,166.5589401959401,0.4223324410841769,False,0.2596745310002006
3115,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,62.88794207454393,0.592082966376208,False,0.2402508110008057
3115,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,62.8879396563232,0.5920828976772197,False,0.2662079870005982
3116,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,124.5782527228291,0.1556762463435152,False,0.2348749729990231
3116,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,124.57832605280058,0.1556746167661349,False,0.2628508580000925
3117,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,170.3001345254355,0.6807304042677221,False,0.2375022449996322
3117,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,170.3001219666143,0.6807305406130151,False,0.2671316149990161
3118,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,100.95292799446032,1.0034577067967667,False,0.2341988600001059
3118,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,100.95292297946568,1.0034577100635285,False,0.2609984959999565
3119,one_hop,0.1,0.01,0.5,0.2,1.0,0.25,112.67399902842176,0.9012322741255532,False,0.2304906690005737
3119,sagereg,0.1,0.01,0.5,0.2,1.0,0.25,112.67399964060016,0.9012323988921276,False,0.2619080090007628
3120,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,79.34349058986979,0.6406678262414438,False,0.2616262510000524
3120,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,79.34349265033849,0.640667774848308,False,0.2917828130011912
3121,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,100.647992638293,0.4972801776592662,False,0.2628503350006212
3121,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,100.6479870059286,0.4972802054478913,False,0.2920053190009639
3122,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,145.03494412861352,0.3366212196027395,False,0.2637884679988929
3122,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,145.03494679915156,0.3366212966601848,False,0.2919288180000876
3123,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,71.53931282307207,0.6109088203931341,False,0.2623539639989758
3123,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,71.53931337984476,0.6109088849570948,False,0.2930639930000325
3124,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,118.42393950097656,0.6656055651120792,False,0.2621808169988071
3124,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,118.4239385298092,0.665605589838752,False,0.2918667539997841
3125,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,61.18413566318653,0.3941532155725807,False,0.2622758340003202
3125,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,61.18413380689015,0.3941532407101316,False,0.290903488999902
3126,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,172.57826784600837,0.963714546239955,False,0.259042772999237
3126,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,172.57826724700112,0.963714570831277,False,0.2891978400002699
3127,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,68.16459471807117,0.5491254557072939,False,0.2606416509988776
3127,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,68.1645932350435,0.5491254679125372,False,0.2901413229992613
3128,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,134.5899864445103,0.5383986533461343,False,0.2649338009996427
3128,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,134.58998519272888,0.5383987274026224,False,0.2961485259984329
3129,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,39.215178223236045,0.5613408046025126,False,0.2592447709994303
3129,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,39.21517440553187,0.5613406789121294,False,0.2894139660002111
3130,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,27.255228242159493,0.4755897671762762,False,0.2702068899998266
3130,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,27.25522887710706,0.4755897358102816,False,0.2997516169998562
3131,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,135.42976784106506,0.306689933415163,False,0.2636007920009433
3131,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,135.42977132359115,0.3066899803583759,False,0.293719979999878
3132,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,107.62158694810854,1.1887204723203897,False,0.2625712089993612
3132,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,107.62158097409392,1.1887204103301845,False,0.2938871140013361
3133,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,99.9125280506115,0.6569521602156752,False,0.2630047279999417
3133,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,99.91252836374515,0.6569521542423373,False,0.2930127950003225
3134,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,93.84837456037069,0.6224011139118253,False,0.2624094840011821
3134,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,93.84837892963624,0.6224011694870895,False,0.2905071109998971
3135,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,178.81757438098435,0.6265240253045814,False,0.2652336280007148
3135,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,178.81754337158893,0.6265246031723385,False,0.2941458130007959
3136,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,18.651853974765757,0.8888260271200027,False,0.2608889279999857
3136,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,18.651856802249743,0.8888258268960711,False,0.2901103389995114
3137,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,117.34448933167762,0.8863520362624943,False,0.2586110470001586
3137,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,117.3444912557404,0.8863520108739141,False,0.2883602730016719
3138,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,116.53390185718916,0.8228023111568761,False,0.2642352929997287
3138,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,116.53390143966487,0.8228021836529706,False,0.2925673800000368
3139,one_hop,0.1,0.01,0.5,0.8,0.0,0.0,108.02186061461556,0.8272337402943488,False,0.2674192039994523
3139,sagereg,0.1,0.01,0.5,0.8,0.0,0.0,108.0218659071912,0.8272336379556178,False,0.2969439959997544
3140,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,156.24940299762514,0.8443449418448927,False,0.2500721119995432
3140,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,156.2493952366473,0.8443448809050749,False,0.2810821719995147
3141,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,140.0227386509447,0.3725224341984705,False,0.253777956999329
3141,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,140.02273696170846,0.3725223636074651,False,0.2845400549995247
3142,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,88.8153468944651,0.6522542747267224,False,0.2565568110003369
3142,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,88.81534199358106,0.6522543282860769,False,0.2864452029989479
3143,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,43.99861463922541,0.4306117997477201,False,0.2470780559997365
3143,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,43.998615001531206,0.4306117723606049,False,0.2789794809996238
3144,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,150.0725386531235,0.640430931110391,False,0.2499319609996746
3144,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,150.0725349921524,0.6404309588838665,False,0.280258454999057
3145,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,148.22100194753952,1.0741780094083653,False,0.250369220999346
3145,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,148.22100457117503,1.0741780254214897,False,0.2811850059988501
3146,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,11.559548002772225,0.1862876027516346,False,0.2484886069996719
3146,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,11.55954640136136,0.1862876271527712,False,0.2787030510007753
3147,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,116.7355410653886,0.518494762494651,False,0.2481135449997964
3147,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,116.73554671000856,0.5184946944805601,False,0.2804230550009379
3148,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,160.7040732209843,0.7185745135855082,False,0.2515493320006499
3148,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,160.70412459811257,0.7185742870614106,False,0.2810313570007565
3149,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,99.54115502375684,0.7542525101928018,False,0.2501741059986671
3149,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,99.54115465995947,0.7542526012682667,False,0.2821456769997894
3150,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,95.54973717590588,0.5254211754818673,False,0.2435847039996588
3150,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,95.54973866072191,0.5254211700006219,False,0.2744155670006876
3151,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,92.70044992458128,0.9857477314307376,False,0.2488306659997761
3151,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,92.70045014822496,0.985747733562078,False,0.2807599360003223
3152,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,158.57321280761232,1.1071618660837688,False,0.2493991430001187
3152,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,158.57321407283996,1.107161814622696,False,0.2796195740011171
3153,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,98.41173477412678,0.3796280982177362,False,0.2515487609998672
3153,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,98.41173943316312,0.3796281491907931,False,0.2839357660013775
3154,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,153.09921064678807,0.6953931343690964,False,0.2512891839996882
3154,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,153.09921055870245,0.6953931362617803,False,0.2821802620001108
3155,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,169.35805837278684,1.1489304135194314,False,0.2427252139987104
3155,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,169.35805656571384,1.1489304477428677,False,0.2747549969990359
3156,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,118.47126955684334,0.7552902099015166,False,0.2515595889999531
3156,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,118.47126869637472,0.7552902055252579,False,0.2818369560009159
3157,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,103.90096189257812,0.6714822561644608,False,0.2523263780003617
3157,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,103.90095957038376,0.6714823236405738,False,0.2835170779999316
3158,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,140.30291687129193,0.6714811247437834,False,0.2489611689998128
3158,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,140.30291509418262,0.6714811417538411,False,0.2785728910002945
3159,one_hop,0.1,0.01,0.5,0.8,0.0,0.25,82.35166016968007,0.6311442442367307,False,0.2501450250001653
3159,sagereg,0.1,0.01,0.5,0.8,0.0,0.25,82.35166340285963,0.6311442466516877,False,0.2816756209995219
3160,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,122.40995653153654,0.3930092091757956,False,0.258487700999467
3160,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,122.40996455692098,0.3930090051411141,False,0.2874881059997278
3161,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,164.32311638315278,0.3527432167442716,False,0.2532161100007215
3161,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,164.3231179387902,0.3527431964394343,False,0.2827770309995685
3162,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,153.580013411546,0.3620535423337054,False,0.2644047890007641
3162,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,153.58001163805767,0.3620535223882621,False,0.2913422299989179
3163,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,120.7519792265832,0.3303092503065851,False,0.2580356750004284
3163,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,120.75198028265903,0.3303091301502765,False,0.287360444001024
3164,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,69.550423493728,0.5799239311587399,False,0.2543976529996143
3164,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,69.55042255686752,0.5799239911506313,False,0.2820844580000994
3165,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,120.3775212215912,0.6797346928456658,False,0.2551542919991334
3165,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,120.3775184240773,0.6797346734655068,False,0.2841024440003821
3166,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,22.19306952336308,0.6305951550715535,False,0.2559058669994556
3166,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,22.19307166202148,0.6305952195209296,False,0.2804229160010436
3167,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,83.26825277617881,0.5838009178414811,False,0.2533317580000584
3167,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,83.26825735566943,0.5838009904444375,False,0.2838693099984084
3168,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,166.769778797114,0.4540299633622965,False,0.2633416820008278
3168,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,166.76977954961973,0.4540299612464218,False,0.2912435289999848
3169,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,80.47590595875839,0.533455003041085,False,0.2570309069997165
3169,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,80.47590313384866,0.5334549602692231,False,0.2848046279996197
3170,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,95.18518298114734,0.380433016452502,False,0.2561091620009392
3170,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,95.18518272076489,0.3804329222436201,False,0.285442915999738
3171,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,84.96825197332691,0.5324437385324842,False,0.2623949609987903
3171,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,84.96825168526168,0.5324437303044336,False,0.2924646480005322
3172,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,89.47238945686821,0.4518483853377767,False,0.2582482319994597
3172,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,89.47238999729352,0.4518483915881884,False,0.2858749909992184
3173,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,139.19997922887677,0.6858699311170392,False,0.2601546059995598
3173,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,139.19997747865474,0.6858698783496029,False,0.2912431220011058
3174,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,154.7545640921449,0.9103884615249264,False,0.2547210229986376
3174,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,154.7545833954318,0.9103883071717456,False,0.2849548530011816
3175,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,47.855634774877046,0.5595082607062264,False,0.2582212300003448
3175,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,47.85564121896891,0.5595082742495052,False,0.2868822049986193
3176,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,170.4249602648249,1.0476739508122257,False,0.2603188740013138
3176,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,170.42496324851697,1.0476739254659928,False,0.284594938999362
3177,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,118.98919641689452,1.0900355118983491,False,0.252672786000403
3177,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,118.98919680278937,1.0900354921276547,False,0.2824349620004796
3178,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,78.1121501470862,0.3983699875394646,False,0.2556788649999362
3178,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,78.11215319399975,0.3983699758038474,False,0.2850699269984034
3179,one_hop,0.1,0.01,0.5,0.8,0.5,0.0,124.41867240709368,0.7169561498449485,False,0.2586840579988347
3179,sagereg,0.1,0.01,0.5,0.8,0.5,0.0,124.41866888573831,0.7169561579005287,False,0.2866228430011688
3180,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,81.09064591239841,0.5595954375143929,False,0.2461194509996858
3180,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,81.09064542542227,0.5595954545096472,False,0.275118517998635
3181,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,142.52582449477688,0.6955035074379233,False,0.2468855860006442
3181,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,142.52582251052922,0.6955035266240607,False,0.2788824569997814
3182,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,88.8220784595576,0.6480967797490291,False,0.2453037289997155
3182,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,88.82207842221737,0.6480968266925237,False,0.2760476420007762
3183,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,179.7944751558465,1.0910502006025065,False,0.2487129759992967
3183,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,179.79447707011957,1.091050245775326,False,0.2782304849988577
3184,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,160.12283979492486,0.9373653699194564,False,0.2516523600006621
3184,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,160.1228415397023,0.9373654457094018,False,0.2798496790001081
3185,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,162.0392337040348,0.5218285370664776,False,0.2475349449996429
3185,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,162.0392338104774,0.5218285707416572,False,0.277355116999388
3186,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,154.51515926860483,0.2868615371698303,False,0.248020261999045
3186,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,154.51515824780282,0.2868614914875649,False,0.2780468319997453
3187,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,36.78180534270209,0.6635895837008828,False,0.2443048160002945
3187,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,36.78180439312328,0.6635895862959434,False,0.2770636819986976
3188,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,152.59517541808142,0.2863402039886804,False,0.2503012580000359
3188,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,152.5951730179966,0.2863402195602921,False,0.2804340200000297
3189,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,136.03088869313868,0.3047220097941032,False,0.2490874279992567
3189,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,136.03088097622657,0.3047220106177477,False,0.2786442500000703
3190,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,152.2165400910057,0.6546317842890205,False,0.2460351539994008
3190,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,152.21653681275438,0.6546318346773702,False,0.2751530979985546
3191,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,168.91339603739874,0.5670422075625039,False,0.2497584089996962
3191,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,168.91339701690126,0.567042247645476,False,0.280153818999679
3192,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,140.7617322448782,0.6928033837916268,False,0.2473278519992163
3192,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,140.76173318275883,0.692803448271831,False,0.2779962479999085
3193,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,82.15565921868463,0.4445982208887451,False,0.2432130109991703
3193,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,82.15565936748705,0.4445982777482601,False,0.2739016640007321
3194,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,153.2859424648061,0.7346347695870066,False,0.2446735940011422
3194,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,153.28594399676413,0.7346347768834529,False,0.2733774150001409
3195,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,105.92531087336651,0.6651758100469594,False,0.2469965489999595
3195,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,105.9253071783085,0.6651757888055773,False,0.2772819879992312
3196,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,81.89691009289886,0.6843764395392813,False,0.2445601819999865
3196,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,81.89690977076873,0.6843764294212313,False,0.2747422700012976
3197,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,88.81974727912575,0.422612319748429,False,0.2545766919993184
3197,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,88.81974580629364,0.422612322817872,False,0.2845158449999871
3198,one_hop,0.1,0.01,0.5,0.8,0.5,0.25,117.5722872939224,0.2000104252064677,False,0.2468822169994382
3198,sagereg,0.1,0.01,0.5,0.8,0.5,0.25,117.57228403387388,0.2000103588455182,False,0.2778073490007955
