trial,method,inlier_ratio,noise_sigma,rotation_error_deg,translation_error,success,runtime_seconds
906,one_hop,0.15,0.005,0.1056017618739705,0.0024846128132499,True,0.2278230859999439
906,sagereg,0.15,0.005,0.1056017618739705,0.0024846128130181,True,0.2560285829999884
907,one_hop,0.15,0.005,0.0818147892393824,0.0007553164897855,True,0.2230303430000049
907,sagereg,0.15,0.005,0.0818147895333962,0.0007553164852486,True,0.2500991209999483
908,one_hop,0.15,0.005,0.0771104170280615,0.0004334271963702,True,0.2286360030000196
908,sagereg,0.15,0.005,0.0771104171604044,0.0004334272164076,True,0.2559299199999714
909,one_hop,0.15,0.005,0.0797396847160088,0.0009205072582434,True,0.2198592969999708
909,sagereg,0.15,0.005,0.0797396846885847,0.0009205072654692,True,0.2465406269999448
910,one_hop,0.15,0.005,0.078686586446566,0.0005316919918254,True,0.2248284459999467
910,sagereg,0.15,0.005,0.0786865868078506,0.0005316920011867,True,0.2551427280000098
911,one_hop,0.15,0.005,0.0696634015939817,0.0005987335981606,True,0.2225861839999652
911,sagereg,0.15,0.005,0.0696633985072212,0.0005987336084523,True,0.2508275769999954
912,one_hop,0.15,0.005,0.1014469734231897,0.0010499061362112,True,0.2224501910000071
912,sagereg,0.15,0.005,0.1014469712891472,0.00104990613163,True,0.2495824650000031
913,one_hop,0.15,0.005,0.0327251897897239,0.0003821667144569,True,0.2266194000000041
913,sagereg,0.15,0.005,0.0327251902129348,0.0003821667177093,True,0.2550722879999512
914,one_hop,0.15,0.005,0.0261158485484377,0.0005520348907485,True,0.2228100280000262
914,sagereg,0.15,0.005,0.0261158486321718,0.0005520349043725,True,0.2513283169998885
915,one_hop,0.15,0.005,0.033088520943742,0.0005691234454476,True,0.2256803640000271
915,sagereg,0.15,0.005,0.0330885220892852,0.0005691234587347,True,0.2526805139999624
916,one_hop,0.15,0.005,0.0895023939396094,0.0004677231716376,True,0.2259867890001032
916,sagereg,0.15,0.005,0.0895023944282643,0.0004677231891264,True,0.2525291009999364
917,one_hop,0.15,0.005,0.0407171329834751,0.0019007264029673,True,0.2186487490000672
917,sagereg,0.15,0.005,0.0407171325180159,0.0019007263866156,True,0.2476582740000594
918,one_hop,0.15,0.005,0.0950485500767581,0.000490413672806,True,0.2306880200000023
918,sagereg,0.15,0.005,0.0950485480751424,0.0004904137241126,True,0.2588153570000031
919,one_hop,0.15,0.005,0.0657744918939039,0.0008581169237245,True,0.2219216049999204
919,sagereg,0.15,0.005,0.0657744933235146,0.0008581169290827,True,0.2496406779999915
920,one_hop,0.15,0.005,0.0679788521954628,0.0006820499629832,True,0.2273939689999906
920,sagereg,0.15,0.005,0.067978851691487,0.0006820499868113,True,0.2548827450000317
921,one_hop,0.15,0.005,0.0952100447528954,0.0005671014121679,True,0.2256597900000088
921,sagereg,0.15,0.005,0.0952100440408858,0.0005671014035867,True,0.2537178090000225
922,one_hop,0.15,0.005,0.0627980534201167,0.0006145110355921,True,0.2273677709999901
922,sagereg,0.15,0.005,0.0627980531879664,0.0006145110411113,True,0.2554454410000062
923,one_hop,0.15,0.005,0.1475990589790963,0.0010032527898147,True,0.2218259169999328
923,sagereg,0.15,0.005,0.1475990599569358,0.001003252791724,True,0.2502306650000037
924,one_hop,0.15,0.005,0.1018416978015384,0.0018540942198027,True,0.2271315279999726
924,sagereg,0.15,0.005,0.1018416985029714,0.0018540942165079,True,0.254687653000019
925,one_hop,0.15,0.005,0.033513864212729,0.0013665183574108,True,0.2257943130000512
925,sagereg,0.15,0.005,0.0335138640169782,0.0013665183509883,True,0.2551721759999736
926,one_hop,0.15,0.005,0.1001398879952163,0.00117283726075,True,0.2239983919999986
926,sagereg,0.15,0.005,0.1001398907903967,0.0011728372744634,True,0.2497607950000429
927,one_hop,0.15,0.005,0.0998494075939176,0.0010835458320771,True,0.2279970289999937
927,sagereg,0.15,0.005,0.0998494081779409,0.001083545854989,True,0.2551597479999827
928,one_hop,0.15,0.005,0.0273281069415163,0.0003653598257647,True,0.2258399180000196
928,sagereg,0.15,0.005,0.0273281073949616,0.000365359807752,True,0.2532629169999154
929,one_hop,0.15,0.005,0.0948142582749724,0.0015798994387738,True,0.2241560600000411
929,sagereg,0.15,0.005,0.0948142574446709,0.0015798994422307,True,0.2511998100000028
930,one_hop,0.15,0.005,0.078517162981486,0.0012607635137137,True,0.2227877330000183
930,sagereg,0.15,0.005,0.0785171623594783,0.0012607635096362,True,0.2512852879999627
931,one_hop,0.15,0.005,0.2135975549086372,0.0025646333036383,True,0.2223420469999837
931,sagereg,0.15,0.005,0.2135975548540349,0.0025646332871108,True,0.250583526000014
932,one_hop,0.15,0.005,0.0793863845131783,0.0007355243870622,True,0.2254606030001014
932,sagereg,0.15,0.005,0.0793863802159792,0.0007355244130703,True,0.2546886119999954
933,one_hop,0.15,0.005,0.0535916156874656,0.0011001026021931,True,0.2254005920000281
933,sagereg,0.15,0.005,0.0535916134432082,0.0011001026008488,True,0.2537232099999755
934,one_hop,0.15,0.005,0.0207493641280846,0.0008235089741486,True,0.2297227049999719
934,sagereg,0.15,0.005,0.020749364373996,0.0008235089581408,True,0.2586519509999334
935,one_hop,0.15,0.005,0.1335122729650598,0.0009087157408824,True,0.222234129999947
935,sagereg,0.15,0.005,0.1335122730141967,0.0009087157412443,True,0.2502110240000093
936,one_hop,0.15,0.005,0.0733360236779201,0.0012684635981313,True,0.2221365819999619
936,sagereg,0.15,0.005,0.0733360276636935,0.0012684636739089,True,0.2497789220000186
937,one_hop,0.15,0.005,0.0323614872629137,0.0010694716341577,True,0.2274270890000025
937,sagereg,0.15,0.005,0.0323614870151431,0.0010694716359875,True,0.2558912789999112
938,one_hop,0.15,0.005,0.0553986480780716,0.0006238853522868,True,0.2255315620000146
938,sagereg,0.15,0.005,0.0553986472622822,0.0006238853526231,True,0.2526055860000724
939,one_hop,0.15,0.005,0.0461444746560235,0.0008428534419271,True,0.2182091710000122
939,sagereg,0.15,0.005,0.0461444727604219,0.0008428534394346,True,0.245856164000088
940,one_hop,0.15,0.005,0.0710784195858289,0.0007810498962517,True,0.2152577520000704
940,sagereg,0.15,0.005,0.0710784204780389,0.0007810499013202,True,0.2432068499999786
941,one_hop,0.15,0.005,0.248099996242791,0.0027457361288179,True,0.2253297989999509
941,sagereg,0.15,0.005,0.2480999952556041,0.0027457361026256,True,0.2538055019999774
942,one_hop,0.15,0.005,0.103971220267088,0.0006424162511877,True,0.2258587630000192
942,sagereg,0.15,0.005,0.1039712213537745,0.000642416264712,True,0.2554409690000057
943,one_hop,0.15,0.005,0.0333490737119619,0.0012359382806877,True,0.2259391750000077
943,sagereg,0.15,0.005,0.0333490734278136,0.0012359382848618,True,0.2536841449999656
944,one_hop,0.15,0.005,0.0395304358879967,0.0003236317727255,True,0.2215249669999366
944,sagereg,0.15,0.005,0.0395304351872879,0.0003236317565552,True,0.2496735229999558
945,one_hop,0.15,0.005,0.1489225731021809,0.00094403305671,True,0.2247164630000497
945,sagereg,0.15,0.005,0.1489225720694006,0.0009440330482463,True,0.2536064669999405
946,one_hop,0.15,0.005,0.0911342465013891,0.0017252261652592,True,0.2197624709999672
946,sagereg,0.15,0.005,0.0911342437899255,0.0017252262036076,True,0.2481441499999164
947,one_hop,0.15,0.005,0.072001792665652,0.0007428319081922,True,0.2234668060000331
947,sagereg,0.15,0.005,0.0720017922505774,0.0007428318730305,True,0.250870144999908
948,one_hop,0.15,0.005,0.1022068753138748,0.0013857630323318,True,0.2298093250000192
948,sagereg,0.15,0.005,0.1022068789226191,0.0013857630042073,True,0.2577329430000645
949,one_hop,0.15,0.005,0.0580196885421983,0.0009718079787366,True,0.2195973340000137
949,sagereg,0.15,0.005,0.058019690162888,0.0009718080006138,True,0.2470962040000586
950,one_hop,0.15,0.01,0.1726503564988768,0.0020502961774859,True,0.2254509140000209
950,sagereg,0.15,0.01,0.1726503764351798,0.0020502958783056,True,0.252359542000022
951,one_hop,0.15,0.01,0.2326514671230584,0.0028284994142624,True,0.2256498839999494
951,sagereg,0.15,0.01,0.2326514543899452,0.0028284995994668,True,0.2544381879999946
952,one_hop,0.15,0.01,0.1946344875048645,0.0015927300030206,True,0.2301634230000218
952,sagereg,0.15,0.01,0.1946345633099619,0.0015927286734824,True,0.257267299000091
953,one_hop,0.15,0.01,0.1613540685725147,0.0012987860798597,True,0.2263549749999356
953,sagereg,0.15,0.01,0.1613542601630974,0.001298786338625,True,0.2545016039999836
954,one_hop,0.15,0.01,0.1840657853555183,0.0019188631605721,True,0.2250900730000467
954,sagereg,0.15,0.01,0.1840658888860561,0.0019188628657463,True,0.253654503000007
955,one_hop,0.15,0.01,0.2887211069558169,0.0028541350886429,True,0.2245008510000161
955,sagereg,0.15,0.01,0.288721109589073,0.0028541350935459,True,0.2534172480000052
956,one_hop,0.15,0.01,0.0820353545386507,0.001307318056952,True,0.2245760479999035
956,sagereg,0.15,0.01,0.0820354374941541,0.0013073181288373,True,0.2530754230000411
957,one_hop,0.15,0.01,0.1232206879926405,0.0014360223559386,True,0.2260079289999339
957,sagereg,0.15,0.01,0.1232207510534134,0.001436021438133,True,0.2548595289999866
958,one_hop,0.15,0.01,0.113097968913328,0.0006187856784201,True,0.2283579229999759
958,sagereg,0.15,0.01,0.1130979656327622,0.0006187855144862,True,0.256511756000009
959,one_hop,0.15,0.01,0.1973570734088986,0.0017895301830492,True,0.2265578220000179
959,sagereg,0.15,0.01,0.1973570358685458,0.0017895308203456,True,0.2535815389999243
960,one_hop,0.15,0.01,0.3183306968738619,0.0016469284085098,True,0.2247361769999543
960,sagereg,0.15,0.01,0.318330748201102,0.0016469281519335,True,0.2523588929999505
961,one_hop,0.15,0.01,0.2074208448989885,0.0011755481977138,True,0.2241506369999797
961,sagereg,0.15,0.01,0.2074209352752246,0.0011755486387165,True,0.2515539629999921
962,one_hop,0.15,0.01,0.0893223326810121,0.0017955724698003,True,0.2226899379999167
962,sagereg,0.15,0.01,0.0893223690775756,0.0017955727419132,True,0.2518952379999746
963,one_hop,0.15,0.01,0.1350764223245548,0.0012858513704186,True,0.2186185909999949
963,sagereg,0.15,0.01,0.1350763589974637,0.0012858516700755,True,0.245501355999977
964,one_hop,0.15,0.01,0.0795395340249312,0.0018825507374407,True,0.2242015110000466
964,sagereg,0.15,0.01,0.0795395319171262,0.0018825507036754,True,0.251726265000002
965,one_hop,0.15,0.01,0.236236698996259,0.0013951708797759,True,0.2236651890000303
965,sagereg,0.15,0.01,0.236236742080461,0.0013951713869934,True,0.2518839749999415
966,one_hop,0.15,0.01,0.1932888332632381,0.0009271729909012,True,0.2200183500000321
966,sagereg,0.15,0.01,0.1932888372041419,0.0009271728506407,True,0.2481128660000422
967,one_hop,0.15,0.01,0.1627491160801299,0.0007503337620824,True,0.2260955939999576
967,sagereg,0.15,0.01,0.1627491116281435,0.0007503332809216,True,0.2552373299999999
968,one_hop,0.15,0.01,0.1587589488905023,0.0005708981760324,True,0.2270566390000112
968,sagereg,0.15,0.01,0.1587589704105264,0.0005708981789107,True,0.2537356649999083
969,one_hop,0.15,0.01,0.1770698473753046,0.0025975726088454,True,0.2290344189999587
969,sagereg,0.15,0.01,0.1770698776613304,0.0025975728239673,True,0.2567408229999728
970,one_hop,0.15,0.01,0.3742383119702183,0.0038210602264595,True,0.2197031160000051
970,sagereg,0.15,0.01,0.3742382428999169,0.0038210598258863,True,0.2485078529999782
971,one_hop,0.15,0.01,0.0895253922645543,0.0017676617880937,True,0.2242812590000085
971,sagereg,0.15,0.01,0.0895254154941232,0.0017676614390015,True,0.2526045429999612
972,one_hop,0.15,0.01,0.3421212930458915,0.0013052061657254,True,0.2243604750000258
972,sagereg,0.15,0.01,0.342121293589202,0.0013052059996601,True,0.2512777309999592
973,one_hop,0.15,0.01,0.1461174992099207,0.0006538082205422,True,0.2225446070000316
973,sagereg,0.15,0.01,0.1461175328484376,0.0006538084923681,True,0.2518117070000016
974,one_hop,0.15,0.01,0.0593483812711973,0.0019240054272362,True,0.2246492599999783
974,sagereg,0.15,0.01,0.0593482643443968,0.0019240057921175,True,0.2522592150000946
975,one_hop,0.15,0.01,0.0516975050553544,0.0009482236546644,True,0.2231179670000074
975,sagereg,0.15,0.01,0.0516974988795988,0.0009482235455674,True,0.2508276649999743
976,one_hop,0.15,0.01,0.1670570984002585,0.001132982418645,True,0.2179475169999705
976,sagereg,0.15,0.01,0.1670571013847976,0.0011329822486435,True,0.2464962239999977
977,one_hop,0.15,0.01,0.1196099858780342,0.0015798074474825,True,0.2236369680000507
977,sagereg,0.15,0.01,0.1196102790707601,0.0015798091763005,True,0.2515219800000068
978,one_hop,0.15,0.01,0.0943199767047626,0.0017429263922513,True,0.2242893110000068
978,sagereg,0.15,0.01,0.0943196540646064,0.0017429254517912,True,0.2518986540000014
979,one_hop,0.15,0.01,0.1132692143364562,0.0007785382150767,True,0.2221236799999815
979,sagereg,0.15,0.01,0.1132692366993835,0.0007785378774306,True,0.2496455959999366
980,one_hop,0.15,0.01,0.2254886195459674,0.0018037658430838,True,0.2290740910000295
980,sagereg,0.15,0.01,0.2254886218961218,0.0018037659050671,True,0.2572416030000113
981,one_hop,0.15,0.01,0.0777119112654795,0.0010932185357055,True,0.22491008399993
981,sagereg,0.15,0.01,0.077711862949619,0.0010932176090491,True,0.2548060000000305
982,one_hop,0.15,0.01,0.2854018360536313,0.0042618305909396,True,0.2230384690000164
982,sagereg,0.15,0.01,0.285401777951391,0.0042618300015593,True,0.2512458920000426
983,one_hop,0.15,0.01,0.1727105119189528,0.0012436006913038,True,0.2272189829999433
983,sagereg,0.15,0.01,0.1727105292780072,0.0012436022480435,True,0.2562123540000129
984,one_hop,0.15,0.01,0.3128740998642296,0.0042654940273463,True,0.2257828099999415
984,sagereg,0.15,0.01,0.3128741154831867,0.0042654950223185,True,0.2540502029999061
985,one_hop,0.15,0.01,0.0993504329327952,0.0008340439267682,True,0.224536884000031
985,sagereg,0.15,0.01,0.0993504375257299,0.0008340440573746,True,0.2540126879999889
986,one_hop,0.15,0.01,0.1663765308556791,0.0010658533899935,True,0.2296237030000156
986,sagereg,0.15,0.01,0.1663765387111878,0.0010658531863065,True,0.2590927649999912
987,one_hop,0.15,0.01,0.3635750255316816,0.0053583890978784,True,0.2260999019999872
987,sagereg,0.15,0.01,0.3635753107136362,0.0053583960998058,True,0.2525174039999456
988,one_hop,0.15,0.01,0.0558426073235303,0.0013112926500662,True,0.2208088290000205
988,sagereg,0.15,0.01,0.0558425922600356,0.0013112927229808,True,0.2482561350000196
989,one_hop,0.15,0.01,0.156084900017889,0.0017775943957938,True,0.220422304000067
989,sagereg,0.15,0.01,0.1560848385174777,0.0017775952933201,True,0.2477088159999994
990,one_hop,0.15,0.01,0.1467070364979273,0.0032046726728214,True,0.2310188070000549
990,sagereg,0.15,0.01,0.1467070549165682,0.0032046730188977,True,0.2609290089999376
991,one_hop,0.15,0.01,0.1624684488807266,0.0017038959856178,True,0.2281404509999447
991,sagereg,0.15,0.01,0.1624684528379049,0.0017038960787641,True,0.2567586059999485
992,one_hop,0.15,0.01,0.069252846220502,0.0016454879997855,True,0.2233144739999488
992,sagereg,0.15,0.01,0.0692528399472281,0.0016454878684384,True,0.2526466609999716
993,one_hop,0.15,0.01,0.2176957419631515,0.0018190173885796,True,0.2292898970000578
993,sagereg,0.15,0.01,0.2176957501667175,0.0018190184214706,True,0.2566813580000371
994,one_hop,0.15,0.01,0.0485381516789229,0.001069776548535,True,0.2209755630000245
994,sagereg,0.15,0.01,0.0485380448731976,0.0010697746389181,True,0.2490046919999713
995,one_hop,0.15,0.01,0.0813931697057271,0.0006552444350024,True,0.2205040049999524
995,sagereg,0.15,0.01,0.0813931989817796,0.0006552442762757,True,0.2474014339999257
996,one_hop,0.15,0.01,0.2459806750319577,0.0020553950411403,True,0.2202403059999369
996,sagereg,0.15,0.01,0.2459806218661363,0.0020553951276703,True,0.246961175000024
997,one_hop,0.15,0.01,0.2314676728205415,0.0020014898053675,True,0.2246879799999988
997,sagereg,0.15,0.01,0.2314675645047589,0.0020014880993213,True,0.2515617970000221
998,one_hop,0.15,0.01,0.1142719677165684,0.0023217581675896,True,0.2253531129999828
998,sagereg,0.15,0.01,0.1142719447142379,0.0023217574692157,True,0.2546249920000036
999,one_hop,0.15,0.01,0.061017311006212,0.0009719143106785,True,0.2245350880000387
999,sagereg,0.15,0.01,0.06101731675237,0.0009719143336032,True,0.2517339520001087
1000,one_hop,0.15,0.02,0.331747932963401,0.0073753066134467,True,0.2307927119999249
1000,sagereg,0.15,0.02,0.3318077541428346,0.0073761579857826,True,0.257556022000017
1001,one_hop,0.15,0.02,0.5891385580561154,0.0068128337936139,True,0.2241204540000581
1001,sagereg,0.15,0.02,0.5890878195626668,0.006812273893926,True,0.2505982879999919
1002,one_hop,0.15,0.02,0.3512511002816062,0.0026371572480725,True,0.2227321310000434
1002,sagereg,0.15,0.02,0.3512833572800302,0.0026369490538332,True,0.2501000600000225
1003,one_hop,0.15,0.02,0.1688091232358132,0.0039273444336595,True,0.2198397209999711
1003,sagereg,0.15,0.02,0.1687987200718162,0.0039270174324827,True,0.2484522890000562
1004,one_hop,0.15,0.02,0.382827827060766,0.0017489585369575,True,0.2287966239999832
1004,sagereg,0.15,0.02,0.3825832835116857,0.0017492960242947,True,0.2566296249999595
1005,one_hop,0.15,0.02,0.2519487401499433,0.003155029425613,True,0.225357444999986
1005,sagereg,0.15,0.02,0.2519475784651862,0.0031554260575442,True,0.2524433379999209
1006,one_hop,0.15,0.02,0.5609885121832026,0.0022904896650345,True,0.2263506550000329
1006,sagereg,0.15,0.02,0.5609352642687652,0.0022916654641358,True,0.2537208599999303
1007,one_hop,0.15,0.02,0.5872916423382332,0.0031557562722705,True,0.2224036650000016
1007,sagereg,0.15,0.02,0.6449668898686791,0.0035552335978067,True,0.2501481790000071
1008,one_hop,0.15,0.02,0.3149463560796026,0.0068958239543745,True,0.2244434269999828
1008,sagereg,0.15,0.02,0.3152929760115885,0.0068880345976134,True,0.2544713120000779
1009,one_hop,0.15,0.02,0.6632189290119991,0.006129140154432,True,0.2206916569999748
1009,sagereg,0.15,0.02,0.6628505924516029,0.0061357914822732,True,0.2493999320000739
1010,one_hop,0.15,0.02,0.2202765958267125,0.0033733449438838,True,0.222406564000039
1010,sagereg,0.15,0.02,0.2209333174970704,0.0033873143832158,True,0.2501008039999988
1011,one_hop,0.15,0.02,0.2537426303657469,0.0030215468915506,True,0.2270972999999685
1011,sagereg,0.15,0.02,0.2537831448781563,0.0030183083689171,True,0.2562730499998906
1012,one_hop,0.15,0.02,0.3331366939948098,0.0039986092537573,True,0.2287447109999902
1012,sagereg,0.15,0.02,0.3387263595869413,0.0040888781976306,True,0.2560093440000628
1013,one_hop,0.15,0.02,0.3772437860811786,0.0048018734066554,True,0.2232228389999591
1013,sagereg,0.15,0.02,0.3767257314930868,0.0047909718898479,True,0.2509276609999915
1014,one_hop,0.15,0.02,0.4196176185003716,0.0043952072447903,True,0.2252557129999104
1014,sagereg,0.15,0.02,0.4193632171926778,0.0043936238508207,True,0.2531776429999581
1015,one_hop,0.15,0.02,0.447850841483518,0.0055867294874192,True,0.2280256540000209
1015,sagereg,0.15,0.02,0.4516407364821057,0.0056244406469865,True,0.2553033679999998
1016,one_hop,0.15,0.02,0.5069522814658879,0.0048781203212773,True,0.2226986849999548
1016,sagereg,0.15,0.02,0.5069766486540426,0.0048804997537429,True,0.2502425619999258
1017,one_hop,0.15,0.02,0.2667778913407639,0.0036057106809787,True,0.231057738000004
1017,sagereg,0.15,0.02,0.2661557977942957,0.0036232211845971,True,0.2595960730000115
1018,one_hop,0.15,0.02,0.387599457672022,0.0048950530611654,True,0.2281589430000394
1018,sagereg,0.15,0.02,0.3837559758576315,0.0048270064314032,True,0.2558367419999285
1019,one_hop,0.15,0.02,0.3268204935756867,0.0050592561611878,True,0.2249792159999515
1019,sagereg,0.15,0.02,0.3266515911513545,0.0050577443193766,True,0.2541204899999911
1020,one_hop,0.15,0.02,0.5248758068882055,0.0017515351550275,True,0.2271631309999975
1020,sagereg,0.15,0.02,0.5248343856821693,0.0017510885082074,True,0.2548965380000254
1021,one_hop,0.15,0.02,0.7093421160918191,0.0044821443124845,True,0.2246265809999386
1021,sagereg,0.15,0.02,0.7147500883924107,0.0044447545891038,True,0.2533868709999751
1022,one_hop,0.15,0.02,0.487387831219933,0.0048567673388343,True,0.2225218259999337
1022,sagereg,0.15,0.02,0.4992010800655956,0.0048571971571432,True,0.2495273380000071
1023,one_hop,0.15,0.02,0.4384853371634469,0.0032675224545736,True,0.2332109589999618
1023,sagereg,0.15,0.02,0.4385190544578168,0.0032677268134999,True,0.26164286300002
1024,one_hop,0.15,0.02,0.4059686365792563,0.0053863992848024,True,0.2248330889999579
1024,sagereg,0.15,0.02,0.4060311599079013,0.0053865711220535,True,0.2522134140000389
1025,one_hop,0.15,0.02,0.4898383005382412,0.0037116327744675,True,0.218552549999913
1025,sagereg,0.15,0.02,0.3882331031627788,0.0036887257518061,True,0.2483341680000421
1026,one_hop,0.15,0.02,0.5507111711690107,0.0041168240051584,True,0.2212566229999311
1026,sagereg,0.15,0.02,0.5506950964987145,0.0041163981239452,True,0.2495347689999789
1027,one_hop,0.15,0.02,0.3516492580009188,0.0051135443844297,True,0.225848682999981
1027,sagereg,0.15,0.02,0.3514822896347362,0.0051139774835339,True,0.2548461520000273
1028,one_hop,0.15,0.02,0.1499486790574964,0.0043572987012091,True,0.2241409470000235
1028,sagereg,0.15,0.02,0.150005799640007,0.0043613725266338,True,0.2529103299999633
1029,one_hop,0.15,0.02,0.7393437143544009,0.010457037084908,True,0.2229751840000062
1029,sagereg,0.15,0.02,0.739185063090619,0.0104556532127858,True,0.2508773389999987
1030,one_hop,0.15,0.02,0.2589985905112221,0.00536791323384,True,0.227034193999998
1030,sagereg,0.15,0.02,0.2590035861055428,0.0053673967493097,True,0.2555238550000922
1031,one_hop,0.15,0.02,0.2439398491317302,0.0015524387022476,True,0.226470737999989
1031,sagereg,0.15,0.02,0.2439339254481732,0.0015523852504663,True,0.2533120150000059
1032,one_hop,0.15,0.02,0.2805338006367074,0.0027591247300088,True,0.2302066549999608
1032,sagereg,0.15,0.02,0.2800602871848684,0.0027657219992664,True,0.2580023350000147
1033,one_hop,0.15,0.02,0.8074682822948829,0.0081217623551186,True,0.2229876970000077
1033,sagereg,0.15,0.02,0.8074500505366875,0.0081214741091355,True,0.2506729039999982
1034,one_hop,0.15,0.02,0.656802643992522,0.0064561341101123,True,0.2255189009999867
1034,sagereg,0.15,0.02,0.6568330545563824,0.0064566750314571,True,0.2555186629999753
1035,one_hop,0.15,0.02,0.2619426492746628,0.0045299658023868,True,0.2261001660000374
1035,sagereg,0.15,0.02,0.2618679787307719,0.0045271389254327,True,0.2541569460000801
1036,one_hop,0.15,0.02,0.5875229270795792,0.0091223869148908,True,0.2243502879999823
1036,sagereg,0.15,0.02,0.5871881240358023,0.0091186492058282,True,0.251072903000022
1037,one_hop,0.15,0.02,0.4339654049789705,0.0036990066081137,True,0.2314052760000322
1037,sagereg,0.15,0.02,0.3975247215419479,0.0035614388594114,True,0.2606038860000126
1038,one_hop,0.15,0.02,0.2024457424104457,0.0015213830753732,True,0.2252518699999655
1038,sagereg,0.15,0.02,0.2050070436625148,0.001546341140697,True,0.2526054630000089
1039,one_hop,0.15,0.02,0.4758553445622933,0.0025301442045789,True,0.2209863099999438
1039,sagereg,0.15,0.02,0.4760492664246104,0.0025307235409242,True,0.2500425599999971
1040,one_hop,0.15,0.02,0.4641484009533016,0.0037225996015837,True,0.2245314140000118
1040,sagereg,0.15,0.02,0.4641391140354255,0.003722726549968,True,0.2523839790000011
1041,one_hop,0.15,0.02,0.3794509161712766,0.002530278912107,True,0.2249226510000426
1041,sagereg,0.15,0.02,0.379563918365046,0.0025326082698166,True,0.2539107790000798
1042,one_hop,0.15,0.02,0.3458999683164107,0.0012464875084063,True,0.2208165890000373
1042,sagereg,0.15,0.02,0.3454293833451367,0.0012483361539925,True,0.2498201370000288
1043,one_hop,0.15,0.02,0.1244389580414755,0.0076922367340651,True,0.2259306729999934
1043,sagereg,0.15,0.02,0.1244331824125737,0.007692857929304,True,0.2534165260000236
1044,one_hop,0.15,0.02,0.2321582955250202,0.0051905958523269,True,0.229288227999973
1044,sagereg,0.15,0.02,0.232264016673145,0.0051945784645153,True,0.2576098419999653
1045,one_hop,0.15,0.02,0.1784631061268982,0.0031082142214238,True,0.2296354940000355
1045,sagereg,0.15,0.02,0.1784359265567932,0.0031085024837827,True,0.2598440550000305
1046,one_hop,0.15,0.02,1.0025366312866786,0.0089301250390666,True,0.227611521999961
1046,sagereg,0.15,0.02,1.0023814456571571,0.0089274120140724,True,0.2557350380000116
1047,one_hop,0.15,0.02,0.2438647090020679,0.0033781073037932,True,0.2228718190000336
1047,sagereg,0.15,0.02,0.2439375921898773,0.0033782543370136,True,0.2500414700000419
1048,one_hop,0.15,0.02,0.3862132048909661,0.0023443659049146,True,0.2222297989999333
1048,sagereg,0.15,0.02,0.3858217714911054,0.0023419956938912,True,0.2497154210000189
1049,one_hop,0.15,0.02,0.2642806762239891,0.0053011826280999,True,0.2273106370000732
1049,sagereg,0.15,0.02,0.2563509156731103,0.0060207022596794,True,0.2548399700000345
1050,one_hop,0.2,0.005,0.0397308465959283,0.000350467248461,True,0.2250177619999931
1050,sagereg,0.2,0.005,0.0397308467610485,0.0003504672254933,True,0.2542753650000122
1051,one_hop,0.2,0.005,0.071836605855211,0.0003508139660641,True,0.223468873999991
1051,sagereg,0.2,0.005,0.0718366067684455,0.0003508139691674,True,0.2514400029999706
1052,one_hop,0.2,0.005,0.0609218615197515,0.0007594165610559,True,0.2277003420000483
1052,sagereg,0.2,0.005,0.0609218604309372,0.0007594165514097,True,0.2573445340000262
1053,one_hop,0.2,0.005,0.0392098836571402,0.0009323102667011,True,0.2261416229999895
1053,sagereg,0.2,0.005,0.0392098829692935,0.0009323102777015,True,0.255046661999927
1054,one_hop,0.2,0.005,0.0691731006390052,0.0007445549972686,True,0.222089598000025
1054,sagereg,0.2,0.005,0.0691730998381353,0.0007445549993158,True,0.2507500069999651
1055,one_hop,0.2,0.005,0.0881824614635189,0.0002869858052778,True,0.2272591380000221
1055,sagereg,0.2,0.005,0.088182461199002,0.0002869858034677,True,0.2546134320000419
1056,one_hop,0.2,0.005,0.1430263642293869,0.0005358700537426,True,0.2263319310000042
1056,sagereg,0.2,0.005,0.143026364305834,0.000535870080728,True,0.2550966830000334
1057,one_hop,0.2,0.005,0.0444380158190015,0.0007512410454626,True,0.2290872280000258
1057,sagereg,0.2,0.005,0.0444380153761128,0.0007512411087012,True,0.2573295979999557
1058,one_hop,0.2,0.005,0.0725932742222266,0.0003738611677853,True,0.2211947900000268
1058,sagereg,0.2,0.005,0.0725932744933412,0.0003738611971642,True,0.2493460200000754
1059,one_hop,0.2,0.005,0.0802950364497405,0.0008250186820394,True,0.2240942199999835
1059,sagereg,0.2,0.005,0.0802950363317246,0.0008250186914529,True,0.252695931000062
1060,one_hop,0.2,0.005,0.0566354470500092,0.0009137996429901,True,0.2287667890000193
1060,sagereg,0.2,0.005,0.0566354449778501,0.0009137996087342,True,0.256488627000067
1061,one_hop,0.2,0.005,0.1714130655783819,0.0020940984530921,True,0.2377510339999844
1061,sagereg,0.2,0.005,0.1714135993997919,0.0020941063455964,True,0.2682424829999945
1062,one_hop,0.2,0.005,0.0964173896718229,0.0005581318159809,True,0.2284340960000008
1062,sagereg,0.2,0.005,0.0964173900573905,0.0005581318064422,True,0.2562072599999965
1063,one_hop,0.2,0.005,0.0425433779027564,0.0005091921945456,True,0.2245241440000427
1063,sagereg,0.2,0.005,0.0425433774744115,0.0005091921804985,True,0.2528235099999847
